"","ID","TIMESTAMP","DIA","MES","year","ESTADO","Municipio","DE","PF","MIF","MAF","PFF","AFIF","PEF","PMF","PMUF","AMPF","DOF","CIF","PL","MIL","MAL","PFL","AFIFL","PEL","PML","PMUL","AMPL","DOL","CIL","ARL","ARC","CARG","CART","VE","AC","AP","DEL","TOR","DTRA","PRE","FCRU","ELE","TAX","DRO","VEH","VAL","asegur","corpo","team","com","arm","uni","din","veh","mar","coc","her","dr","otr","arl_d","arc_d","sedena","semar","bom","bomu","pfp","pes","pmu","min","afi","date","muncode","capital","dist_capital","NOM_MUN","pop","RANGE","MEAN","STD","party_mixed","fed_party","densidad","cartel","pct.poor","pct.extpoor","gini"
"1470",1466,1274850010,26,5,2010,5,25,3,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,10,3,37,0,2,0,1,0,0,1225,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-05-26,5025,0,366.952725889,"Piedras Negras",152806,117,249.091,20.3608,"PRI",0,35.6810827582114,1,24,2.1,0.403
"1471",1466,1274850010,26,5,2010,5,25,3,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,10,3,37,0,2,0,1,0,0,1225,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-05-26,5025,0,366.952725889,"Piedras Negras",152806,117,249.091,20.3608,"OTHER",0,35.6810827582114,1,24,2.1,0.403
"1472",1467,1274850010,26,5,2010,19,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,1,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-05-26,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
"1473",1468,1274850010,26,5,2010,28,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,450,1,0,0,0,0,1225,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-05-26,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"1474",1469,1274850010,26,5,2010,18,17,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1225,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-26,18017,1,0,"Tepic",380249,2312,690.549,390.412,"PRI",0,25.0480682503149,1,20.6,2,0.448
"1475",1470,1274936410,27,5,2010,28,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1226,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010-05-27,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"1476",1471,1274936410,27,5,2010,19,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,10,52,1688,1,0,0,0,0,1226,0,1,0,0,0,1,1,10,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2010-05-27,19050,0,114.641370579,"Vallecillo",1971,430,208.951,53.9557,"PRI",0,12.5110364475132,1,36.2,4.6,0.383
"1477",1472,1274936410,27,5,2010,5,35,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-05-27,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"1478",1473,1274936410,27,5,2010,28,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-27,28003,0,192.427927638,"Altamira",212001,289,28.4377,27.3346,"PRI",0,33.7660916752717,1,47.6,7.2,0.408
"1479",1474,1274936410,27,5,2010,5,35,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1226,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-27,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"1480",1475,1275022810,28,5,2010,28,32,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,1227,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-05-28,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"1481",1476,1275022810,28,5,2010,28,14,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,0,0,1227,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-05-28,28014,0,314.170689969,"Guerrero",4477,137,120.535,20.0086,"PRI",0,5.48714276575884,1,73.3,1.7,NA
"1482",1477,1275022810,28,5,2010,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-05-28,26030,1,0,"Hermosillo",784342,1054,182.341,148.103,"PAN",1,8.47549294530002,1,25.4,3,0.438
"1483",1478,1275022810,28,5,2010,6,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1227,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-28,6002,1,0,"Colima",146904,1367,501.079,180.95,"PRI",0,46.259821672209,1,27.9,1.4,0.45
"1484",1479,1275109210,29,5,2010,28,33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1228,0,1,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2010-05-29,28033,0,270.348903954,"R<ed>o Bravo",118259,40,21.8114,6.78914,"PRI",0,28.2683927442681,1,48.1,8,0.414
"1485",1480,1275109210,29,5,2010,24,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-29,24013,0,200.820431729,"Ciudad Valles",167713,853,253.509,165.595,"PAN",1,24.1826419013173,1,38.8,6.8,0.419
"1486",1481,1275109210,29,5,2010,32,56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,1,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-29,32056,1,0,"Zacatecas",138176,564,2323.42,101.524,"PRI",0,58.2894258141074,1,29.5,3.5,0.472
"1487",1482,1275195610,30,5,2010,8,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1229,0,1,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010-05-30,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"1488",1483,1275195610,30,5,2010,18,17,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-30,18017,1,0,"Tepic",380249,2312,690.549,390.412,"PRI",0,25.0480682503149,1,20.6,2,0.448
"1489",1484,1275282010,31,5,2010,8,37,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1230,0,1,0,0,0,0,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-05-31,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"1490",1485,1275282010,31,5,2010,12,6,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1230,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-31,12006,0,78.9856116618,"Apaxtla",12389,1688,1098.36,341.073,"PRI",0,33.0863070360447,0,74.8,42.5,0.526
"1491",1486,1275368410,1,6,2010,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1231,0,0,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-01,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"1492",1487,1275368410,1,6,2010,28,14,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,18,0,0,0,2,0,0,0,0,1231,0,0,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-06-01,28014,0,314.170689969,"Guerrero",4477,137,120.535,20.0086,"PRI",0,5.48714276575884,1,73.3,1.7,NA
"1493",1488,1275368410,1,6,2010,10,26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1231,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-06-01,10026,0,126.022783169,"San Dimas",19691,2886,2124.05,579.182,"PRI",0,6.61271867513759,1,83.7,32,0.425
"1494",1489,1275368410,1,6,2010,28,37,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-01,28037,0,94.6667913997,"Soto la Marina",24764,1100,116.591,149.429,"PAN",1,7.01442567771687,1,64.9,14.2,0.416
"1495",1490,1275454810,2,6,2010,1,7,7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1232,0,0,0,0,0,1,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-06-02,1007,0,38.7888527537,"Rinc<U+000EE824>e Romos",49156,604,2067.68,143.129,"OTHER",0,51.0897259942118,0,56.1,9.2,0.432
"1496",1491,1275454810,2,6,2010,19,48,3,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1232,0,1,0,0,0,1,1,2,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2010-06-02,19048,0,14.7837550567,"Santa Catarina",268955,2659,1635.1,574.083,"PAN",1,27.5964939373285,1,25.4,2.1,0.392
"1497",1492,1275454810,2,6,2010,5,33,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,1,0,0,0,2,3,0,0,3,0,0,0,0,1232,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2010-06-02,5033,0,197.594254533,"San Pedro",102650,1415,1167.81,212.568,"PRI",0,10.0633395327443,1,49.1,5.7,0.403
"1498",1493,1275454810,2,6,2010,28,32,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,199,1,0,1,0,0,1232,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-06-02,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"1499",1494,1275454810,2,6,2010,28,27,6,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,3,1,3,80,1,0,1,0,0,1232,0,0,0,0,0,1,1,9,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2010-06-02,28027,0,417.478062772,"Nuevo Laredo",384033,167,159.275,26.1121,"PRI",0,32.9026478824833,1,37.6,3.5,0.413
"1500",1495,1275541210,3,6,2010,28,27,6,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,0,0,1,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-03,28027,0,417.478062772,"Nuevo Laredo",384033,167,159.275,26.1121,"PRI",0,32.9026478824833,1,37.6,3.5,0.413
"1501",1496,1275541210,3,6,2010,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-03,28025,0,296.019266,"Miguel Alem<e1>n",27015,109,87.711,16.6629,"PRI",0,19.0247678627537,1,44,3.4,0.425
"1502",1497,1275541210,3,6,2010,11,42,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,342,2,0,0,0,0,1233,0,0,0,0,0,0,1,5,13,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2010-06-03,11042,0,69.5755791498,"Valle de Santiago",141058,758,1806.84,134.778,"PRD",0,52.3458648362519,1,64,12.3,0.409
"1503",1498,1275541210,3,6,2010,28,41,4,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,0,1,0,3,80,0,0,0,0,0,1233,0,1,0,0,0,0,1,7,9999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010-06-03,28041,1,0,"Victoria",321953,1940,644.22,411.313,"PRI",0,30.8868102139594,1,24.7,2.7,0.458
"1504",1499,1275541210,3,6,2010,12,32,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1233,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-03,12032,0,57.6542865577,"General Heliodoro Castillo",36586,3238,1519.17,613.889,"PRI",0,39.3658151949985,1,86.7,50.4,0.424
"1505",1500,1275627610,4,6,2010,28,32,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,9,235,1,1,0,0,0,1234,0,0,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-06-04,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"1506",1501,1275627610,4,6,2010,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,1234,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2010-06-04,1001,1,0,"Aguascalientes",797010,670,1927.67,78.0007,"PRI",0,85.756016729024,1,30.5,2.3,0.437
"1507",1502,1275627610,4,6,2010,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1234,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-06-04,28024,0,299.02592668,"Mier",4762,129,103.09,21.7999,"PRI",0,10.5475224783175,1,41.3,1.7,0.405
"1508",1503,1275627610,4,6,2010,15,121,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1234,0,1,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-04,15121,0,62.0027723843,"Cuautitl<e1>n Izcalli",511675,217,2288.1,35.9099,"PRI",0,211.9891571715,1,25.6,2.7,0.407
"1509",1504,1275627610,4,6,2010,16,52,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,1,0,0,0,0,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-04,16052,0,220.27926981,"L<e1>zaro C<e1>rdenas",178817,1026,190.041,181.839,"PRI",0,25.7927660756788,1,39.9,6,0.422
"1510",1505,1275627610,4,6,2010,28,32,0,2,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-04,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"1511",1506,1275627610,4,6,2010,28,37,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-04,28037,0,94.6667913997,"Soto la Marina",24764,1100,116.591,149.429,"PAN",1,7.01442567771687,1,64.9,14.2,0.416
"1512",1507,1275714010,5,6,2010,28,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,2,174,4800,0,0,0,0,0,1235,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-06-05,28023,0,163.3902049,"M<e9>ndez",4530,275,109.552,48.8097,"PAN",1,10.3263780470155,1,58.4,13,0.386
"1513",1508,1275714010,5,6,2010,28,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-05,28014,0,314.170689969,"Guerrero",4477,137,120.535,20.0086,"PRI",0,5.48714276575884,1,73.3,1.7,NA
"1514",1509,1275714010,5,6,2010,5,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1235,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-05,5009,0,225.81038047,"Francisco I. Madero",55676,1283,1269.52,240.104,"PRI",0,8.32842088274034,1,38.4,5.1,0.398
"1515",1510,1275800410,6,6,2010,17,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1236,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-06,17007,1,0,"Cuernavaca",365168,1772,1744,298.735,"PRI",0,120.399774502213,1,26.5,2.3,0.457
"1516",1511,1275886810,7,6,2010,15,104,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1237,0,0,0,0,1,0,0,9,17,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2010-06-07,15104,0,55.7337825502,"Tlalnepantla de Baz",664225,491,2317.17,98.5028,"PAN",1,218.610025832283,1,30.8,4,0.437
"1517",1512,1275886810,7,6,2010,8,48,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,54,2,0,1,0,0,1237,0,0,0,0,0,0,0,10,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2010-06-07,8048,0,142.259892201,"Namiquipa",22880,1376,2065.83,194.2,"PRI",0,5.39520807540717,1,39.8,3.8,0.415
"1518",1513,1275973210,8,6,2010,25,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1238,0,1,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-08,25001,0,190.678327638,"Ahome",416299,625,15.993,40.5751,"PAN-PRD",1,20.1643189413283,1,30.6,3.2,0.43
"1519",1514,1275973210,8,6,2010,16,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-08,16014,0,283.502553339,"Coahuayana",14136,1223,211.5,252.158,"PRI",0,17.4970706670274,1,65.3,16.5,0.395
"1520",1515,1275973210,8,6,2010,14,93,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1238,0,1,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010-06-08,14093,0,62.665116443,"Tepatitl<e1>n de Morelos",136123,1368,1902.72,138.732,"PRI",0,42.8518979649629,0,34.1,3.2,0.412
"1521",1516,1275973210,8,6,2010,18,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-08,18017,1,0,"Tepic",380249,2312,690.549,390.412,"PRI",0,25.0480682503149,1,20.6,2,0.448
"1522",1517,1275973210,8,6,2010,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-08,13048,1,0,"Pachuca de Soto",267862,708,2500.48,157.891,"PRI",0,157.559942405166,1,32.3,3.3,0.449
"1523",1518,1276059610,9,6,2010,6,2,0,8,0,0,0,0,0,0,0,0,8,0,5,0,5,0,0,0,0,0,0,0,0,8,5,10,1708,4,0,0,0,0,1239,0,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2010-06-09,6002,1,0,"Colima",146904,1367,501.079,180.95,"PRI",0,46.259821672209,1,27.9,1.4,0.45
"1524",1519,1276059610,9,6,2010,12,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,191,4,0,1,0,0,1239,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-06-09,12006,0,78.9856116618,"Apaxtla",12389,1688,1098.36,341.073,"PRI",0,33.0863070360447,0,74.8,42.5,0.526
"1525",1520,1276059610,9,6,2010,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,1,0,0,0,0,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-09,16047,0,78.180933811,"Jungapeo",19986,1727,1611.84,370.567,"PRI",0,32.2383874672342,1,76,28.3,0.447
"1526",1521,1276059610,9,6,2010,18,17,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,1,0,1,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-09,18017,1,0,"Tepic",380249,2312,690.549,390.412,"PRI",0,25.0480682503149,1,20.6,2,0.448
"1527",1522,1276059610,9,6,2010,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-09,25017,0,138.632069413,"Sinaloa",88282,2254,438.406,421.072,"PRI",0,5.79057390063777,1,63,17.4,0.388
"1528",1523,1276146010,10,6,2010,28,22,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,32,946,1,0,1,0,0,1240,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-06-10,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,1,37,4.6,0.419
"1529",1524,1276146010,10,6,2010,28,35,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-10,28035,0,158.252212983,"San Fernando",57220,211,26.8212,35.8009,"PRI",0,10.1596268952802,1,60.4,12.3,0.397
"1530",1525,1276146010,10,6,2010,28,14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,65,2,0,0,0,0,1240,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-06-10,28014,0,314.170689969,"Guerrero",4477,137,120.535,20.0086,"PRI",0,5.48714276575884,1,73.3,1.7,NA
