"","muncode","year","name1","name2","lastn1","lastn2","party_mixed","fed_party"
"42",1006,"2007","EDUARDO","CONSTANTINO","TORRES","CAMPOS","PAN",1
"43",1006,"2008","ARTURO","FERNANDEZ","ESTRADA","CAMPOS","PAN",1
"44",1006,"2009","ARTURO","FERNANDEZ","ESTRADA","CAMPOS","PAN",1
"45",1006,"2010","ARTURO","FERNANDEZ","ESTRADA","CAMPOS","PAN",1
"46",1006,"2011","HECTOR","RAUL","GARCIA","LUNA","PRI",0
"47",1006,"2012","HECTOR","RAUL","GARCIA","LUNA","PRI",0
"48",1006,"2013","HECTOR","RAUL","GARCIA","LUNA","PRI",1
"49",1007,"2006","JUAN","MANUEL","MENDEZ","NORIEGA","OTHER",0
"50",1007,"2007","JUAN","MANUEL","MENDEZ","NORIEGA","OTHER",0
"51",1007,"2008","UBALDO","TREVIÑO","SOLEDAD","NORIEGA","OTHER",0
"52",1007,"2009","UBALDO","TREVIÑO","SOLEDAD","NORIEGA","OTHER",0
"53",1007,"2010","UBALDO","TREVIÑO","SOLEDAD","NORIEGA","OTHER",0
"54",1007,"2011","ROBERTO","ROMO","MARIN","NORIEGA","PRI",0
"55",1007,"2012","ROBERTO","ROMO","MARIN","NORIEGA","PRI",0
"56",1007,"2013","ROBERTO","ROMO","MARIN","NORIEGA","PRI",1
"57",1008,"2006","PEDRO","ARMENDARIZ","GARCIA","MONTOYA ","PAN",1
"58",1008,"2007","PEDRO","ARMENDARIZ","GARCIA","MONTOYA ","PAN",1
"59",1008,"2008","ARMANDO","RODRIGUEZ","DOMINGUEZ","MONTOYA ","PAN",1
"60",1008,"2009","ARMANDO","RODRIGUEZ","DOMINGUEZ","MONTOYA ","PAN",1
"61",1008,"2010","ARMANDO","RODRIGUEZ","DOMINGUEZ","MONTOYA ","PAN",1
"62",1008,"2011","JUAN","ANTONIO","HERNANDEZ","VALDIVIA","PRI",0
"63",1008,"2012","JUAN","ANTONIO","HERNANDEZ","VALDIVIA","PRI",0
"64",1008,"2013","JUAN","ANTONIO","HERNANDEZ","VALDIVIA","PRI",1
"65",1009,"2006","JORGE","CRUZ","PERALTA","RODRIGUEZ ","PAN",1
"66",1009,"2007","JORGE","CRUZ","PERALTA","RODRIGUEZ ","PAN",1
"67",1009,"2008","CANDIDO","LOZA","LOZA","RODRIGUEZ ","PAN",1
"68",1009,"2009","CANDIDO","LOZA","LOZA","RODRIGUEZ ","PAN",1
"69",1009,"2010","CANDIDO","LOZA","LOZA","RODRIGUEZ ","PAN",1
"70",1009,"2011","J.","JESUS","SANTILLAN","MEDINA","PRI",0
"71",1009,"2012","J.","JESUS","SANTILLAN","MEDINA","PRI",0
"72",1009,"2013","J.","JESUS","SANTILLAN","MEDINA","PRI",1
"73",1010,"2006","JOSE","DEJESUS","RODRIGUEZ","ONTIVEROS","PAN",1
"74",1010,"2007","JOSE","DEJESUS","RODRIGUEZ","ONTIVEROS","PAN",1
"75",1010,"2008","SALVADOR","MARTIN","DELCAMPO","ONTIVEROS","PRI",0
"76",1010,"2009","SALVADOR","MARTIN","DELCAMPO","ONTIVEROS","PRI",0
"77",1010,"2010","SALVADOR","MARTIN","DELCAMPO","ONTIVEROS","PRI",0
"78",1010,"2011","JOSE","LUIS","MARTINEZ","RODRIGUEZ","PRI",0
"79",1010,"2012","JOSE","LUIS","MARTINEZ","RODRIGUEZ","PRI",0
"80",1010,"2013","JOSE","LUIS","MARTINEZ","RODRIGUEZ","PRI",1
"81",1011,"2006","RAUL","RAMIREZ","FRANCO","ORTEGA ","PAN",1
"82",1011,"2007","RAUL","RAMIREZ","FRANCO","ORTEGA ","PAN",1
"83",1011,"2008","EFRAIN","CASTILLO","VALADEZ","ORTEGA ","OTHER",0
"84",1011,"2009","EFRAIN","CASTILLO","VALADEZ","ORTEGA ","OTHER",0
"85",1011,"2010","EFRAIN","CASTILLO","VALADEZ","ORTEGA ","OTHER",0
"86",1011,"2011","FRANCISCO","JAVIER","GUEL","SOSA","PRI",0
"87",1011,"2012","FRANCISCO","JAVIER","GUEL","SOSA","PRI",0
"88",1011,"2013","FRANCISCO","JAVIER","GUEL","SOSA","PRI",1
"89",2001,"2006","MARGARITA","","GALLEGOS ","SOTO ","PRI",0
"90",2001,"2007","PABLO","ALEJO","LOPEZ","NUÑEZ","PAN",1
"91",2001,"2008","PABLO","ALEJO","LOPEZ","NUÑEZ","PAN",1
"92",2001,"2009","PABLO","ALEJO","LOPEZ","NUÑEZ","PAN",1
"93",2001,"2010","ENRIQUE","PELAYO","TORRES","NUÑEZ","PRI",0
"94",2001,"2011","ENRIQUE","PELAYO","TORRES","NUÑEZ","PRI",0
"95",2001,"2012","ENRIQUE","PELAYO","TORRES","NUÑEZ","PRI",0
"96",2001,"2013","GILBERTO","ANTONIO ","HIRATA ","CHICO ","PRI",1
"97",2002,"2006","GILBERTO","ANTONIO ","HIRATA ","CHICO ","PRI",0
"98",2002,"2007","RODOLFO","VALDEZ","GUTIERREZ","CHICO ","PAN",1
"99",2002,"2008","RODOLFO","VALDEZ","GUTIERREZ","CHICO ","PAN",1
"100",2002,"2009","RODOLFO","VALDEZ","GUTIERREZ","CHICO ","PAN",1
"101",2002,"2010","FRANCISCO","JOSE","PEREZ","TEJADA PADILLA","PRI",0
"102",2002,"2011","FRANCISCO","JOSE","PEREZ","TEJADA PADILLA","PRI",0
"103",2002,"2012","FRANCISCO","JOSE","PEREZ","TEJADA PADILLA","PRI",0
"104",2002,"2013","JAIME","RAFAEL ","DIAZ ","OCHOA ","PAN",0
"105",2003,"2006","JAIME","RAFAEL ","DIAZ ","OCHOA ","PAN",1
"106",2003,"2007","DONALDO","EDUARDO","PEÑALOSA","AVILA","PAN",1
"107",2003,"2008","DONALDO","EDUARDO","PEÑALOSA","AVILA","PAN",1
"108",2003,"2009","DONALDO","EDUARDO","PEÑALOSA","AVILA","PAN",1
"109",2003,"2010","JAVIER","IGNACIO","URBALEJO","CINCO","PRI",0
"110",2003,"2011","JAVIER","IGNACIO","URBALEJO","CINCO","PRI",0
"111",2003,"2012","JAVIER","IGNACIO","URBALEJO","CINCO","PRI",0
"112",2003,"2013","CESAR","RAFAEL ","MORENO ","GONZALEZ DE CASTILLA ","PRI",1
"113",2004,"2006","CESAR","RAFAEL ","MORENO ","GONZALEZ DE CASTILLA ","PRI",0
"114",2004,"2007","JORGE","RAMOS","HERNANDEZ","GONZALEZ DE CASTILLA ","PAN",1
"115",2004,"2008","JORGE","RAMOS","HERNANDEZ","GONZALEZ DE CASTILLA ","PAN",1
"116",2004,"2009","JORGE","RAMOS","HERNANDEZ","GONZALEZ DE CASTILLA ","PAN",1
"117",2004,"2010","CARLOS","BUSTAMANTE","ANCHONDO","GONZALEZ DE CASTILLA ","PRI",0
"118",2004,"2011","CARLOS","BUSTAMANTE","ANCHONDO","GONZALEZ DE CASTILLA ","PRI",0
"119",2004,"2012","CARLOS","BUSTAMANTE","ANCHONDO","GONZALEZ DE CASTILLA ","PRI",0
"120",2004,"2013","JORGE","ENRIQUE ","ASTIAZARAN ","ORCI ","PRI",1
"121",2005,"2006","JORGE","ENRIQUE ","ASTIAZARAN ","ORCI ","PRI",0
"122",2005,"2007","HUGO","EDUARDO","TORRES","CHABERT","PRI",0
"123",2005,"2008","HUGO","EDUARDO","TORRES","CHABERT","PRI",0
"124",2005,"2009","HUGO","EDUARDO","TORRES","CHABERT","PRI",0
"125",2005,"2010","JAVIER","ROBLES","AGUIRRE","CHABERT","PRI",0
"126",2005,"2011","JAVIER","ROBLES","AGUIRRE","CHABERT","PRI",0
"127",2005,"2012","JAVIER","ROBLES","AGUIRRE","CHABERT","PRI",0
"128",2005,"2013","SILVANO","","ABARCA ","MACKLIS","PAN-PRD",0
"129",3001,"2006","MARCOS","ALBERTO","COVARRUBIAS","VILLASEÑOR","OTHER",0
"130",3001,"2007","MARCOS","ALBERTO","COVARRUBIAS","VILLASEÑOR","OTHER",0
"131",3001,"2008","JOEL","VILLEGAS","IBARRA","VILLASEÑOR","PRD",0
"132",3001,"2009","JOEL","VILLEGAS","IBARRA","VILLASEÑOR","PRD",0
"133",3001,"2010","JOEL","VILLEGAS","IBARRA","VILLASEÑOR","PRD",0
"134",3001,"2011","VENUSTIANO","PÉREZ","SÁNCHEZ","VILLASEÑOR","PAN",1
"135",3001,"2012","VENUSTIANO","PÉREZ","SÁNCHEZ","VILLASEÑOR","PAN",1
"136",3001,"2013","VENUSTIANO","PÉREZ","SÁNCHEZ","VILLASEÑOR","PAN",0
"137",3002,"2006","PEDRO","GRACIANO","OSUNA","LOPEZ","OTHER",0
"138",3002,"2007","PEDRO","GRACIANO","OSUNA","LOPEZ","OTHER",0
"139",3002,"2008","JOSE","MANUEL","MURILLO","PERALTA","PRD",0
"140",3002,"2009","JOSE","MANUEL","MURILLO","PERALTA","PRD",0
"141",3002,"2010","JOSE","MANUEL","MURILLO","PERALTA","PRD",0
"142",3002,"2011","GUILLERMO","SANTILLÁN","MEZA","PERALTA","PRD",0
"143",3002,"2012","GUILLERMO","SANTILLÁN","MEZA","PERALTA","PRD",0
"144",3002,"2013","GUILLERMO","SANTILLÁN","MEZA","PERALTA","PRD",0
"145",3003,"2006","VICTOR","MANUEL","CASTRO","COSIO","OTHER",0
"146",3003,"2007","VICTOR","MANUEL","CASTRO","COSIO","OTHER",0
"147",3003,"2008","ROSA","DELIA","COTA","MONTAÑO","PRD",0
"148",3003,"2009","ROSA","DELIA","COTA","MONTAÑO","PRD",0
"149",3003,"2010","ROSA","DELIA","COTA","MONTAÑO","PRD",0
"150",3003,"2011","ESTHELA","DEJESÚS","PONCE","BELTRÁN","PRI",0
"151",3003,"2012","ESTHELA","DEJESÚS","PONCE","BELTRÁN","PRI",0
"152",3003,"2013","ESTHELA","DEJESÚS","PONCE","BELTRÁN","PRI",1
"153",3008,"2006","ARMANDO","","MARTINEZ ","VEGA ","PAN",1
"154",3008,"2007","ARMANDO","","MARTINEZ ","VEGA ","PAN",1
"155",3008,"2008","JOSE","A.","ABUNDES","MONTAÑO","PRD",0
"156",3008,"2009","JOSE","A.","ABUNDES","MONTAÑO","PRD",0
"157",3008,"2010","JOSE","A.","ABUNDES","MONTAÑO","PRD",0
"158",3008,"2011","JOSÉ","ANTONIO","AGUNDEZ","MONTAÑO","PRD",0
"159",3008,"2012","JOSÉ","ANTONIO","AGUNDEZ","MONTAÑO","PRD",0
"160",3008,"2013","JOSÉ","ANTONIO","AGUNDEZ","MONTAÑO","PRD",0
"161",3009,"2006","ARTURO","","DE LA ROSA ","ESCALANTE ","PAN",1
"162",3009,"2007","ARTURO","","DE LA ROSA ","ESCALANTE ","PAN",1
"163",3009,"2008","YUAN","YEE","CUNNINGHAM","ESCALANTE ","PRD",0
"164",3009,"2009","YUAN","YEE","CUNNINGHAM","ESCALANTE ","PRD",0
"165",3009,"2010","YUAN","YEE","CUNNINGHAM","ESCALANTE ","PRD",0
"166",3009,"2011","JORGE","ALBERTO","AVILÉS","PÉREZ","PRI",0
"167",3009,"2012","JORGE","ALBERTO","AVILÉS","PÉREZ","PRI",0
"168",3009,"2013","JORGE","ALBERTO","AVILÉS","PÉREZ","PRI",1
"169",4001,"2006","JORGE","ANTONIO","COCON","COLLI","PRI",0
"170",4001,"2007","JORGE","ANTONIO","COCON","COLLI","PRI",0
"171",4001,"2008","JORGE","ANTONIO","COCON","COLLI","PRI",0
"172",4001,"2009","CARLOS","EDUARDO","SANGUINO","CARRIL","PRI",0
"173",4001,"2010","CARLOS","EDUARDO","SANGUINO","CARRIL","PRI",0
"174",4001,"2011","CARLOS","EDUARDO","SANGUINO","CARRIL","PRI",0
"175",4001,"2012","VICTOR","HUGO","BALTAZAR","RODRIGUEZ","PRI",0
"176",4001,"2013","VICTOR","HUGO","BALTAZAR","RODRIGUEZ","PRI",1
"177",4002,"2006","CARLOS","OZNEROL","PACHECO","CASTRO","PRI",0
"178",4002,"2007","CARLOS","OZNEROL","PACHECO","CASTRO","PRI",0
"179",4002,"2008","CARLOS","OZNEROL","PACHECO","CASTRO","PRI",0
"180",4002,"2009","BEATRIZ","SELEM","TRUEBA","CASTRO","PAN",1
"181",4002,"2010","BEATRIZ","SELEM","TRUEBA","CASTRO","PAN",1
"182",4002,"2011","BEATRIZ","SELEM","TRUEBA","CASTRO","PAN",1
"183",4002,"2012","ANA","MARTHA","ESCALANTE","CASTILLO","PRI",0
"184",4002,"2013","ANA","MARTHA","ESCALANTE","CASTILLO","PRI",1
"185",4003,"2006","JOSE","IGNACIO","SEARA","SIERRA","PAN",1
"186",4003,"2007","JOSE","IGNACIO","SEARA","SIERRA","PAN",1
"187",4003,"2008","JOSE","IGNACIO","SEARA","SIERRA","PAN",1
"188",4003,"2009","ARACELY","ESCALANTE","JASSO","SIERRA","PRI",0
"189",4003,"2010","ARACELY","ESCALANTE","JASSO","SIERRA","PRI",0
"190",4003,"2011","ARACELY","ESCALANTE","JASSO","SIERRA","PRI",0
"191",4003,"2012","ENRIQUE","IVAN","GONZALEZ","LOPEZ","PRI",0
"192",4003,"2013","ENRIQUE","IVAN","GONZALEZ","LOPEZ","PRI",1
"193",4004,"2006","MARIO","LUIS","GARCIA","ORTEGON","PRI",0
"194",4004,"2007","MARIO","LUIS","GARCIA","ORTEGON","PRI",0
"195",4004,"2008","MARIO","LUIS","GARCIA","ORTEGON","PRI",0
"196",4004,"2009","XICOTENCATL","GONZALEZ","HERNANDEZ","ORTEGON","PRI",0
"197",4004,"2010","XICOTENCATL","GONZALEZ","HERNANDEZ","ORTEGON","PRI",0
"198",4004,"2011","XICOTENCATL","GONZALEZ","HERNANDEZ","ORTEGON","PRI",0
"199",4004,"2012","JOSE","LUIS","ARJONA","ROSADO","PRI",0
"200",4004,"2013","JOSE","LUIS","ARJONA","ROSADO","PRI",1
"201",4005,"2006","JOSE","LUIS","MONTERO","ROSADO","PRI",0
"202",4005,"2007","JOSE","LUIS","MONTERO","ROSADO","PRI",0
"203",4005,"2008","JOSE","LUIS","MONTERO","ROSADO","PRI",0
"204",4005,"2009","MODESTO","ARCANGEL","PECH","UITZ","PAN",1
"205",4005,"2010","MODESTO","ARCANGEL","PECH","UITZ","PAN",1
"206",4005,"2011","MODESTO","ARCANGEL","PECH","UITZ","PAN",1
"207",4005,"2012","FERNANDO","ANTONIO","NAHUM","SLEME LAVADORES","PRI",0
"208",4005,"2013","FERNANDO","ANTONIO","NAHUM","SLEME LAVADORES","PRI",1
"209",4006,"2006","JULIO","ALBERTO","SANSORES","SANSORES","PRI",0
"210",4006,"2007","JULIO","ALBERTO","SANSORES","SANSORES","PRI",0
"211",4006,"2008","JULIO","ALBERTO","SANSORES","SANSORES","PRI",0
"212",4006,"2009","HEBERT","RAFAEL","INFANTE","YEH","PAN",1
"213",4006,"2010","HEBERT","RAFAEL","INFANTE","YEH","PAN",1
"214",4006,"2011","HEBERT","RAFAEL","INFANTE","YEH","PAN",1
"215",4006,"2012","ALONSO","JULIAN","PACHECO","UCAN","PRI",0
"216",4006,"2013","ALONSO","JULIAN","PACHECO","UCAN","PRI",1
"217",4007,"2006","LUIS","AYALA","MENENDEZ","NOVELO ","OTHER",0
"218",4007,"2007","LUIS","AYALA","MENENDEZ","NOVELO ","OTHER",0
"219",4007,"2008","LUIS","AYALA","MENENDEZ","NOVELO ","OTHER",0
"220",4007,"2009","VICENTE","GUERRERO","DELRIVERO","NOVELO ","PRI",0
"221",4007,"2010","VICENTE","GUERRERO","DELRIVERO","NOVELO ","PRI",0
"222",4007,"2011","VICENTE","GUERRERO","DELRIVERO","NOVELO ","PRI",0
"223",4007,"2012","RAUL","DELRIVERO","QUINTERO","NOVELO ","PRI",0
"224",4007,"2013","RAUL","DELRIVERO","QUINTERO","NOVELO ","PRI",1
"225",4008,"2006","JULIO","CESAR","SANCHEZ","CAAMAL","PRI",0
"226",4008,"2007","JULIO","CESAR","SANCHEZ","CAAMAL","PRI",0
"227",4008,"2008","JULIO","CESAR","SANCHEZ","CAAMAL","PRI",0
"228",4008,"2009","MANUEL","JESUS","COLLI","KU","PAN",1
"229",4008,"2010","MANUEL","JESUS","COLLI","KU","PAN",1
"230",4008,"2011","MANUEL","JESUS","COLLI","KU","PAN",1
"231",4008,"2012","DANIEL","EDILBERTO","CALAN","CANUL","PRI",0
"232",4008,"2013","DANIEL","EDILBERTO","CALAN","CANUL","PRI",1
"233",4009,"2006","AURELIANO","QUIRARTE","RODRIGUEZ","KU ","OTHER",0
"234",4009,"2007","AURELIANO","QUIRARTE","RODRIGUEZ","KU ","OTHER",0
"235",4009,"2008","AURELIANO","QUIRARTE","RODRIGUEZ","KU ","OTHER",0
"236",4009,"2009","JOSE","LEONARDO","MOYAO","CRUZ","PRI",0
"237",4009,"2010","JOSE","LEONARDO","MOYAO","CRUZ","PRI",0
"238",4009,"2011","JOSE","LEONARDO","MOYAO","CRUZ","PRI",0
"239",4009,"2012","FERNANDO","MANUEL","CABALLERO","BUENFIL","PRI",0
"240",4009,"2013","FERNANDO","MANUEL","CABALLERO","BUENFIL","PRI",1
"241",4010,"2006","LUIS","ALFONSO","GONZALEZ","CAAMAL","OTHER",0
"242",4010,"2007","LUIS","ALFONSO","GONZALEZ","CAAMAL","OTHER",0
"243",4010,"2008","LUIS","ALFONSO","GONZALEZ","CAAMAL","OTHER",0
"244",4010,"2009","MIGUEL","GUTIERREZ","SANCHEZ","CAAMAL","PRI",0
"245",4010,"2010","MIGUEL","GUTIERREZ","SANCHEZ","CAAMAL","PRI",0
"246",4010,"2011","MIGUEL","GUTIERREZ","SANCHEZ","CAAMAL","PRI",0
"247",4010,"2012","BALTAZAR","INOCENCIO","GONZALEZ","ZAPATA","PRI",0
"248",4010,"2013","BALTAZAR","INOCENCIO","GONZALEZ","ZAPATA","PRI",1
"249",4011,"2006","FERNANDO","RAMIREZ","FELIX","CHAN ","PAN",1
"250",4011,"2007","FERNANDO","RAMIREZ","FELIX","CHAN ","PAN",1
"251",4011,"2008","FERNANDO","RAMIREZ","FELIX","CHAN ","PAN",1
"252",4011,"2009","SALVADOR","FARIAS","GONZALEZ","CHAN ","PAN",1
"253",4011,"2010","SALVADOR","FARIAS","GONZALEZ","CHAN ","PAN",1
"254",4011,"2011","SALVADOR","FARIAS","GONZALEZ","CHAN ","PAN",1
"255",4011,"2012","CANDELARIO","SALOMON","CRUZ","CHAN ","PRI",0
"256",4011,"2013","CANDELARIO","SALOMON","CRUZ","CHAN ","PRI",1
"257",5001,"2006","SERGIO","ENRIQUE","TREVIÑO","IBARRA","OTHER",0
"258",5001,"2006","LORENA","P.","RODRIGUEZ","VAZQUEZ","PRI",0
"259",5001,"2006","JUAN","MANUEL","LERMA","SANDOVAL","PRI",0
"260",5001,"2007","JUAN","MANUEL","LERMA","SANDOVAL","PRI",0
"261",5001,"2008","JUAN","MANUEL","LERMA","SANDOVAL","PRI",0
"262",5001,"2009","JUAN","MANUEL","LERMA","SANDOVAL","PRI",0
"263",5001,"2010","JOSE","LUIS","DELOS","SANTOS FLORES","PRI",0
"264",5001,"2011","JOSE","LUIS","DELOS","SANTOS FLORES","PRI",0
"265",5001,"2012","JOSE","LUIS","DELOS","SANTOS FLORES","PRI",0
"266",5001,"2013","JOSE","LUIS","DELOS","SANTOS FLORES","PRI",1
"267",5002,"2006","EVARISTO","LENIN","PEREZ","RIVERA","OTHER",0
"268",5002,"2007","EVARISTO","LENIN","PEREZ","RIVERA","OTHER",0
"269",5002,"2008","EVARISTO","LENIN","PEREZ","RIVERA","OTHER",0
"270",5002,"2009","EVARISTO","LENIN","PEREZ","RIVERA","OTHER",0
"271",5002,"2010","ALBERTO","AGUIRRE","VILLARREAL","RIVERA","PRI",0
"272",5002,"2011","ALBERTO","AGUIRRE","VILLARREAL","RIVERA","PRI",0
"273",5002,"2012","ALBERTO","AGUIRRE","VILLARREAL","RIVERA","PRI",0
"274",5002,"2013","ALBERTO","AGUIRRE","VILLARREAL","RIVERA","PRI",1
"275",5003,"2006","RICARDO","ALFONSO","TREVIÑO","GUEVARA","PRI",0
"276",5003,"2007","RICARDO","ALFONSO","TREVIÑO","GUEVARA","PRI",0
"277",5003,"2008","RICARDO","ALFONSO","TREVIÑO","GUEVARA","PRI",0
"278",5003,"2009","RICARDO","ALFONSO","TREVIÑO","GUEVARA","PRI",0
"279",5003,"2010","SERGIO","ALONSO","LOZANO","RODRIGUEZ","PAN",1
"280",5003,"2011","SERGIO","ALONSO","LOZANO","RODRIGUEZ","PAN",1
"281",5003,"2012","SERGIO","ALONSO","LOZANO","RODRIGUEZ","PAN",1
"282",5003,"2013","SERGIO","ALONSO","LOZANO","RODRIGUEZ","PAN",0
"283",5004,"2006","JOSE","DEJESUS","DURAN","FLORES","PRI",0
"284",5004,"2007","JOSE","DEJESUS","DURAN","FLORES","PRI",0
"285",5004,"2008","JOSE","DEJESUS","DURAN","FLORES","PRI",0
"286",5004,"2009","JOSE","DEJESUS","DURAN","FLORES","PRI",0
"287",5004,"2010","ERNESTO","VALDES","CEPEDA","FLORES","PRI",0
"288",5004,"2011","ERNESTO","VALDES","CEPEDA","FLORES","PRI",0
"289",5004,"2012","ERNESTO","VALDES","CEPEDA","FLORES","PRI",0
"290",5004,"2013","ERNESTO","VALDES","CEPEDA","FLORES","PRI",1
"291",5005,"2006","ROBERTO","ARIEL","TIJERINA","MENCHACA","PRI",0
"292",5005,"2007","ROBERTO","ARIEL","TIJERINA","MENCHACA","PRI",0
"293",5005,"2008","ROBERTO","ARIEL","TIJERINA","MENCHACA","PRI",0
"294",5005,"2009","ROBERTO","ARIEL","TIJERINA","MENCHACA","PRI",0
"295",5005,"2010","MACEDONIO","LOPEZ","PEREZ","MENCHACA","PRI",0
"296",5005,"2011","MACEDONIO","LOPEZ","PEREZ","MENCHACA","PRI",0
"297",5005,"2012","MACEDONIO","LOPEZ","PEREZ","MENCHACA","PRI",0
"298",5005,"2013","MACEDONIO","LOPEZ","PEREZ","MENCHACA","PRI",1
"299",5006,"2006","MAURO","ZUÑIGA","LLANAS","MENCHACA ","PRI",0
"300",5006,"2007","MAURO","ZUÑIGA","LLANAS","MENCHACA ","PRI",0
"301",5006,"2008","MAURO","ZUÑIGA","LLANAS","MENCHACA ","PRI",0
"302",5006,"2009","MAURO","ZUÑIGA","LLANAS","MENCHACA ","PRI",0
"303",5006,"2010","MARCO","RODRIGUEZ","GALAZ","MENCHACA ","PAN-PRD",1
"304",5006,"2011","MARCO","RODRIGUEZ","GALAZ","MENCHACA ","PAN-PRD",1
"305",5006,"2012","MARCO","RODRIGUEZ","GALAZ","MENCHACA ","PAN-PRD",1
"306",5006,"2013","MARCO","RODRIGUEZ","GALAZ","MENCHACA ","PAN-PRD",0
"307",5007,"2006","GABRIEL","VILLARREAL","JORDAN","ELIAS ","PRI",0
"308",5007,"2007","GABRIEL","VILLARREAL","JORDAN","ELIAS ","PRI",0
"309",5007,"2008","GABRIEL","VILLARREAL","JORDAN","ELIAS ","PRI",0
"310",5007,"2009","GABRIEL","VILLARREAL","JORDAN","ELIAS ","PRI",0
"311",5007,"2010","SANTOS","GARZA","HERRERA","ELIAS ","PRI",0
"312",5007,"2011","SANTOS","GARZA","HERRERA","ELIAS ","PRI",0
"313",5007,"2012","SANTOS","GARZA","HERRERA","ELIAS ","PRI",0
"314",5007,"2013","SANTOS","GARZA","HERRERA","ELIAS ","PRI",1
"315",5008,"2006","JESUS","CHAVEZ","MEDINA","CANTU ","OTHER",0
"316",5008,"2007","JESUS","CHAVEZ","MEDINA","CANTU ","OTHER",0
"317",5008,"2008","JESUS","CHAVEZ","MEDINA","CANTU ","OTHER",0
"318",5008,"2009","JESUS","CHAVEZ","MEDINA","CANTU ","OTHER",0
"319",5008,"2010","JORGE","MALDONADO","IBARRA","CANTU ","PRI",0
"320",5008,"2011","JORGE","MALDONADO","IBARRA","CANTU ","PRI",0
"321",5008,"2012","JORGE","MALDONADO","IBARRA","CANTU ","PRI",0
"322",5008,"2013","JORGE","MALDONADO","IBARRA","CANTU ","PRI",1
"323",5009,"2006","NICOLAS","MUÑIZ","DOMINGUEZ","MALDONADO ","PRI",0
"324",5009,"2007","NICOLAS","MUÑIZ","DOMINGUEZ","MALDONADO ","PRI",0
"325",5009,"2008","NICOLAS","MUÑIZ","DOMINGUEZ","MALDONADO ","PRI",0
"326",5009,"2009","NICOLAS","MUÑIZ","DOMINGUEZ","MALDONADO ","PRI",0
"327",5009,"2010","CRISTOBAL","MARRUFO","LOPEZ","MALDONADO ","PRI",0
"328",5009,"2011","CRISTOBAL","MARRUFO","LOPEZ","MALDONADO ","PRI",0
"329",5009,"2012","CRISTOBAL","MARRUFO","LOPEZ","MALDONADO ","PRI",0
"330",5009,"2013","CRISTOBAL","MARRUFO","LOPEZ","MALDONADO ","PRI",1
"331",5010,"2006","ROGELIO","RAMOS","SANCHEZ","LAVENANT ","PRI",0
"332",5010,"2006","MARIO","ALBERTO","MARTINEZ","VALADEZ","PRI",0
"333",5010,"2007","MARIO","ALBERTO","MARTINEZ","VALADEZ","PRI",0
"334",5010,"2008","MARIO","ALBERTO","MARTINEZ","VALADEZ","PRI",0
"335",5010,"2009","MARIO","ALBERTO","MARTINEZ","VALADEZ","PRI",0
"336",5010,"2010","JESUS","RIOS","ALVARADO","VALADEZ","PRI",0
"337",5010,"2011","JESUS","RIOS","ALVARADO","VALADEZ","PRI",0
"338",5010,"2012","JESUS","RIOS","ALVARADO","VALADEZ","PRI",0
"339",5010,"2013","JESUS","RIOS","ALVARADO","VALADEZ","PRI",1
"340",5011,"2006","LUIS","ERNESTO","ZAMORA","ALEMAN","PRI",0
"341",5011,"2007","LUIS","ERNESTO","ZAMORA","ALEMAN","PRI",0
"342",5011,"2008","LUIS","ERNESTO","ZAMORA","ALEMAN","PRI",0
"343",5011,"2009","LUIS","ERNESTO","ZAMORA","ALEMAN","PRI",0
"344",5011,"2010","JOSE","GUADALUPE","SANCHEZ","RANGEL","PRI",0
"345",5011,"2011","JOSE","GUADALUPE","SANCHEZ","RANGEL","PRI",0
"346",5011,"2012","JOSE","GUADALUPE","SANCHEZ","RANGEL","PRI",0
"347",5011,"2013","JOSE","GUADALUPE","SANCHEZ","RANGEL","PRI",1
"348",5012,"2006","JOSE","MANUEL","PADILLA","ESCOBEDO","PRI",0
"349",5012,"2007","JOSE","MANUEL","PADILLA","ESCOBEDO","PRI",0
"350",5012,"2008","JOSE","MANUEL","PADILLA","ESCOBEDO","PRI",0
"351",5012,"2009","JOSE","MANUEL","PADILLA","ESCOBEDO","PRI",0
"352",5012,"2010","FRANCISCO","GARCIA","CASTELLS","ALANIS","PRI",0
"353",5012,"2011","FRANCISCO","GARCIA","CASTELLS","ALANIS","PRI",0
"354",5012,"2012","FRANCISCO","GARCIA","CASTELLS","ALANIS","PRI",0
"355",5012,"2013","FRANCISCO","GARCIA","CASTELLS","ALANIS","PRI",1
"356",5013,"2006","SAUL","ARMANDO","RASCON","RASCON","PRI",0
"357",5013,"2007","SAUL","ARMANDO","RASCON","RASCON","PRI",0
"358",5013,"2008","SAUL","ARMANDO","RASCON","RASCON","PRI",0
"359",5013,"2009","SAUL","ARMANDO","RASCON","RASCON","PRI",0
"360",5013,"2010","JOSE","ALBERTO","VALDEZ","MEDINA","PRI",0
"361",5013,"2011","JOSE","ALBERTO","VALDEZ","MEDINA","PRI",0
"362",5013,"2012","JOSE","ALBERTO","VALDEZ","MEDINA","PRI",0
"363",5013,"2013","JOSE","ALBERTO","VALDEZ","MEDINA","PRI",1
"364",5014,"2006","MARIO","ROBLES","MOLINA","0","OTHER",0
"365",5014,"2006","FRANCISCO","TRUJILLO","REYES","0","OTHER",0
"366",5014,"2007","FRANCISCO","TRUJILLO","REYES","0","OTHER",0
