"","muncode","longitud","km","AREA","sqkm","densidad","densidad_r"
"920",17026,31998.0210593341,31.9980210593341,57008047.204102,57.008047204102,56.1289548206655,1894
"921",17027,14987.6014323494,14.9876014323494,59693237.147949,59.693237147949,25.1077042365835,1056
"922",17028,105145.612679408,105.145612679409,92840944.563843,92.840944563843,113.253493028719,2305
"923",17029,133708.552372247,133.708552372247,191159396.680908,191.159396680908,69.9461050274392,2066
"924",17030,86913.3217062793,86.9133217062793,175957690.890625,175.957690890625,49.3944432132293,1780
"925",17031,23024.9435930487,23.0249435930487,26214180.163452,26.214180163452,87.8339259495525,2203
"926",17032,24352.7503416807,24.3527503416807,53542962.3927,53.5429623927,45.4826353519075,1689
"927",17033,15202.4950358123,15.2024950358123,36926382.878296,36.926382878296,41.1697378698518,1588
"928",18001,263411.286056821,263.411286056821,1412247664.35718,1412.24766435718,18.6519186899643,786
"929",18002,115308.743990624,115.308743990624,500259694.417236,500.259694417236,23.0497770013133,979
"930",18003,98370.5150458132,98.3705150458132,513833049.773926,513.833049773926,19.1444507294916,819
"931",18004,211134.365384416,211.134365384416,1863458412.10144,1863.45841210144,11.3302429511329,424
"932",18005,92515.398811341,92.515398811341,2213499740.09521,2213.49974009521,4.17959835890297,106
"933",18006,105044.637705427,105.044637705427,488585479.891602,488.585479891602,21.499746109674,916
"934",18007,87155.2667470225,87.1552667470225,498983511.687012,498.983511687012,17.4665624626272,726
"935",18008,137006.851659722,137.006851659722,498974828.778076,498.974828778076,27.4576679539595,1154
"936",18009,479578.499919425,479.578499919425,5089767965.2019,5089.7679652019,9.42240399166018,325
"937",18010,238338.350382122,238.338350382122,1821767484.23486,1821.76748423486,13.0828084508394,509
"938",18011,86430.2707082527,86.4302707082527,515315938.52002,515.31593852002,16.7722874934704,694
"939",18012,160692.010077726,160.692010077726,1093346522.28308,1093.34652228308,14.6972626521166,593
"940",18013,101541.717703253,101.541717703253,510950171.53418,510.95017153418,19.8731154935056,848
"941",18014,289063.773930693,289.063773930693,1081101277.87647,1081.10127787647,26.737899570194,1120
"942",18015,280993.535503307,280.993535503307,1711542344.04443,1711.54234404443,16.4175625850605,675
"943",18016,127016.611233025,127.016611233025,1033888044.42065,1033.88804442065,12.2853351403439,469
"944",18017,405600.157106946,405.600157106946,1619287176.37476,1619.28717637476,25.0480682503149,1051
"945",18018,49972.6098196941,49.9726098196941,310749452.219971,310.749452219971,16.0813187159924,654
"946",18019,338294.911084694,338.294911084694,4275062418.44385,4275.06241844385,7.91321571411899,262
"947",18020,263095.311280494,263.095311280493,764649429.403442,764.649429403442,34.4073115291217,1387
"948",19001,9941.8218045531,9.9418218045531,46449932.32373,46.44993232373,21.4033074047647,914
"949",19002,136204.764848192,136.204764848192,972463085.67627,972.46308567627,14.0061629952228,555
"950",19003,34072.3852049214,34.0723852049214,688325433.2771,688.3254332771,4.95004013475191,138
"951",19004,95644.6926714015,95.6446926714015,188559086.810059,188.559086810059,50.7239901770139,1807
"952",19005,317704.929482021,317.704929482021,4509801115.27441,4509.80111527441,7.04476586353163,229
"953",19006,232403.009574642,232.403009574642,222611314.496094,222.611314496094,104.398561277405,2275
"954",19007,410635.409857637,410.635409857637,2659795459.28467,2659.79545928467,15.4386085751148,628
"955",19008,22697.3115674329,22.6973115674329,462933122.095703,462.933122095703,4.9029353235046,135
"956",19009,483080.353578305,483.080353578305,1129808937.80908,1129.80893780908,42.7577033082329,1640
"957",19010,41803.6729144112,41.8036729144112,103423859.68335,103.42385968335,40.4197571454018,1567
"958",19011,73723.7434624303,73.7237434624303,998480934.554932,998.480934554932,7.38359050343733,243
"959",19012,38402.9928558352,38.4029928558352,137475141.208252,137.475141208252,27.9344996617687,1182
"960",19013,289214.989464234,289.214989464234,4224188316.03711,4224.18831603711,6.84664053366729,219
"961",19014,844234.887189054,844.234887189054,4999017680.27197,4999.01768027197,16.8880156299652,701
"962",19015,98290.3203603281,98.2903203603281,714174964.617432,714.174964617432,13.7627787629016,542
"963",19016,90666.7393764313,90.6667393764313,609011703.74585,609.01170374585,14.8875200293799,600
"964",19017,1094481.04092806,1094.48104092806,6994712475.1665,6994.7124751665,15.6472627690391,636
"965",19018,254768.287999618,254.768287999618,1022458502.83154,1022.45850283154,24.9172252266548,1046
"966",19019,51938.1073695206,51.9381073695206,70106966.597412,70.106966597412,74.0840887721961,2105
"967",19020,224125.526755735,224.125526755735,1870977282.89868,1870.97728289868,11.9790618947815,452
"968",19021,198146.268458456,198.146268458456,147539599.597168,147.539599597168,134.300397316694,2358
"969",19022,306627.905510367,306.627905510367,2454143469.43921,2454.14346943921,12.4942942142023,477
"970",19023,35024.5815603805,35.0245815603805,384544700.547607,384.544700547607,9.10806507293017,308
"971",19024,183675.92907875,183.67592907875,1292523450.94165,1292.52345094165,14.2106457677758,563
"972",19025,89584.4039227337,89.5844039227337,182800729.541016,182.800729541016,49.0065899341136,1769
"973",19026,100129.299082065,100.129299082065,116576316.758057,116.576316758057,85.8916303642302,2196
"974",19027,51828.1727653642,51.8281727653642,491995375.208496,491.995375208496,10.5342804784294,386
"975",19028,8551.1699270037,8.5511699270037,439191292.692871,439.191292692871,1.94702628883482,24
"976",19029,53760.8777077105,53.7608777077105,126471581.317627,126.471581317627,42.5082671914197,1633
"977",19030,135317.418213447,135.317418213447,554619162.352783,554.619162352783,24.3982587329672,1025
"978",19031,155791.6904587,155.7916904587,244927970.375732,244.927970375732,63.6071454884092,2004
"979",19032,133515.267642552,133.515267642552,3403594838.26514,3403.59483826514,3.92277206856403,93
"980",19033,564295.586832951,564.295586832951,2483234760.05054,2483.23476005054,22.7242142350434,968
"981",19034,51354.9762935595,51.3549762935595,262419086.497803,262.419086497803,19.5698327354666,840
"982",19035,27043.9304399949,27.0439304399949,205934660.518555,205.934660518555,13.1322868971628,511
"983",19036,137195.970282455,137.195970282455,987076185.773682,987.076185773682,13.8992280697077,550
"984",19037,220812.460390863,220.812460390863,3826804276.79248,3826.80427679248,5.77015296366142,176
"985",19038,510728.861646752,510.728861646752,1850038939.23389,1850.03893923389,27.6063844287649,1167
"986",19039,282352.741144948,282.352741144948,321679465.865723,321.679465865723,87.7745616696618,2201
"987",19040,52991.7329430804,52.9917329430804,1161785469.84082,1161.78546984082,4.56123219980888,120
"988",19041,147610.124474253,147.610124474253,319763300.687256,319.763300687256,46.1623094823577,1707
"989",19042,267331.290403235,267.331290403235,1328180258.02026,1328.18025802026,20.1276361991488,861
"990",19043,129459.076743655,129.459076743655,676120306.979736,676.120306979736,19.1473433658509,820
"991",19044,155407.408078097,155.407408078097,1528986998.74634,1528.98699874634,10.16407649022,366
"992",19045,285296.786987904,285.296786987904,1652582179.25659,1652.58217925659,17.2636974166237,718
"993",19046,52375.5758598749,52.3755758598749,59603107.677246,59.603107677246,87.8739010447097,2204
"994",19047,11181.4761573509,11.1814761573509,169041219.370605,169.041219370605,6.61464475882459,206
"995",19048,250295.453977861,250.295453977861,906982802.041016,906.982802041016,27.5964939373285,1165
"996",19049,187682.639204632,187.682639204632,731945063.992188,731.945063992188,25.6416291929028,1069
"997",19050,219057.830556097,219.057830556097,1750916732.39941,1750.91673239941,12.5110364475132,479
"998",19051,79669.4443235571,79.6694443235571,872055275.104004,872.055275104004,9.13582505582063,309
"999",20001,23642.3911788198,23.6423911788198,126365936.72937,126.36593672937,18.7094653755096,791
"1000",20002,244260.811594725,244.260811594725,752189894.187012,752.189894187012,32.473290784999,1329
"1001",20003,24517.7874659027,24.5177874659027,76444168.124756,76.444168124756,32.0728030238879,1311
"1002",20004,6665.9732987947,6.6659732987947,83579275.952026,83.579275952026,7.97562939241174,264
"1003",20005,110545.501804362,110.545501804362,660976701.819702,660.976701819702,16.7245685816194,692
"1004",20006,62541.6603560412,62.5416603560412,343483735.822388,343.483735822388,18.2080412646906,767
"1005",20007,2057.80995768,2.05780995768,4531210.362061,4.531210362061,45.4141342655302,1686
"1006",20008,52312.1910279169,52.3121910279169,190902374.347534,190.902374347534,27.4025879493168,1151
"1007",20009,38312.9579551222,38.3129579551222,157408948.741577,157.408948741577,24.3397584835038,1023
"1008",20010,38228.2585255391,38.2282585255391,252752152.881226,252.752152881226,15.1248003586753,613
"1009",20011,20780.3639835882,20.7803639835882,67671228.522827,67.671228522827,30.7078272955818,1268
"1010",20012,39356.0893467191,39.3560893467191,182178877.944702,182.178877944702,21.6029925042491,920
"1011",20013,12617.0822968253,12.6170822968253,10290856.484985,10.290856484985,122.60478333591,2331
"1012",20014,60046.2408909126,60.0462408909126,295048907.838867,295.048907838867,20.3512839043299,870
"1013",20015,56819.8107261632,56.8198107261632,119818456.10498,119.81845610498,47.4215847651884,1731
"1014",20016,27158.4811601873,27.1584811601873,126222229.289917,126.222229289917,21.5164011228225,917
"1015",20017,27855.3265782062,27.8553265782062,104545188.273926,104.545188273926,26.6442932841831,1117
"1016",20018,5652.7753984795,5.6527753984795,224215169.158691,224.215169158691,2.52113869890698,43
"1017",20019,71415.8064747701,71.4158064747701,173402513.392456,173.402513392456,41.1849892355004,1589
"1018",20020,9679.1157668233,9.6791157668233,57246086.526855,57.246086526855,16.90790821532,702
"1019",20021,39788.2146420946,39.7882146420946,111752812.845215,111.752812845215,35.6037701683661,1420
"1020",20022,11909.3700744461,11.9093700744461,111428644.115845,111.428644115845,10.6878892487148,395
"1021",20023,31089.5404279534,31.0895404279534,49890644.205078,49.890644205078,62.3153717962796,1991
"1022",20024,16813.3273986629,16.8133273986629,78989593.907471,78.989593907471,21.2854966925873,907
"1023",20025,29643.6490989063,29.6436490989063,22781379.394287,22.781379394287,130.12227480106,2345
"1024",20026,55335.8746473581,55.3358746473581,133600424.740112,133.600424740112,41.4189361710496,1596
"1025",20027,19784.8271760533,19.7848271760533,35924432.888672,35.924432888672,55.0734572132718,1874
"1026",20028,87216.0717645915,87.2160717645915,318611980.166138,318.611980166138,27.3737577975296,1148
"1027",20029,9542.297801199,9.542297801199,35732286.872437,35.732286872437,26.704973670632,1119
"1028",20030,33247.2555857158,33.2472555857158,56287746.508423,56.287746508423,59.066595570211,1932
"1029",20031,57082.7709108086,57.0827709108086,112167675.904907,112.167675904907,50.8905711474329,1809
"1030",20032,13919.0358844873,13.9190358844873,61181659.848511,61.181659848511,22.7503404107564,970
"1031",20033,6573.6373647857,6.5736373647857,4288269.701172,4.288269701172,153.293468528556,2387
"1032",20034,16859.253296737,16.859253296737,30798368.52478,30.79836852478,54.7407349943626,1870
"1033",20035,6241.6279214026,6.2416279214026,4510497.427002,4.510497427002,138.380035071902,2366
"1034",20036,27866.3965135142,27.8663965135142,281604010.351074,281.604010351074,9.89559647207202,345
"1035",20037,23612.7534115377,23.6127534115377,175105788.252319,175.105788252319,13.4848502994732,534
"1036",20038,17699.8059518324,17.6998059518324,59051402.921753,59.051402921753,29.97355706398,1249
"1037",20039,81607.0863110358,81.6070863110358,325412739.076782,325.412739076782,25.07802446289,1052
"1038",20040,17285.0640586337,17.2850640586337,46921561.919678,46.921561919678,36.8382111580661,1473
"1039",20041,90986.7619541169,90.9867619541169,147766197.056763,147.766197056763,61.5748146507183,1978
"1040",20042,108542.063386019,108.542063386019,562287338.393799,562.287338393799,19.3036648657384,827
"1041",20043,95997.6891932813,95.9976891932813,915345987.033081,915.345987033081,10.4875850829302,382
"1042",20044,108114.905476354,108.114905476354,485009256.361328,485.009256361328,22.2913076520356,943
"1043",20045,13883.5972932872,13.8835972932872,26995346.637207,26.995346637207,51.4295944403684,1817
"1044",20046,70634.6153121862,70.6346153121862,234878130.015137,234.878130015137,30.0728787765954,1253
"1045",20047,10846.094852912,10.846094852912,26736873.496338,26.736873496338,40.5660551687075,1573
"1046",20048,16822.3772881183,16.8223772881183,41118169.776611,41.118169776611,40.9122715809381,1581
"1047",20049,7927.2762326718,7.9272762326718,10363745.371094,10.363745371094,76.4904573474193,2128
"1048",20050,27066.1110531126,27.0661110531126,85152928.596924,85.152928596924,31.7852967585313,1301
"1049",20051,4103.259762558,4.103259762558,39441039.789062,39.441039789062,10.4035283666531,378
"1050",20052,40528.9695082492,40.5289695082492,844450205.583862,844.450205583862,4.79945048745971,131
"1051",20053,5349.5738055652,5.3495738055652,124865700.836548,124.865700836548,4.28426202690194,108
"1052",20054,18474.506307753,18.474506307753,24841703.967529,24.841703967529,74.3689174136417,2108
"1053",20055,37324.1614795293,37.3241614795293,144038152.624878,144.038152624878,25.9126910470266,1086
"1054",20056,13177.1427958453,13.1771427958453,57741942.38562,57.74194238562,22.8207473656565,973
"1055",20057,113562.989384021,113.562989384021,1357179329.54333,1357.17932954333,8.36757434422704,284
"1056",20058,30635.5639637665,30.6355639637665,181860782.222168,181.860782222168,16.8456132154655,699
"1057",20059,114213.339076615,114.213339076615,469512668.692139,469.512668692139,24.3259333970186,1022
"1058",20060,22607.3652710995,22.6073652710995,67790618.080078,67.790618080078,33.34881125349,1360
"1059",20061,21132.1895753943,21.1321895753943,22526117.54187,22.52611754187,93.8119475587182,2235
"1060",20062,2013.4489380629,2.0134489380629,2214071.559326,2.214071559326,90.9387471954984,2220
"1061",20063,5325.9213028042,5.3259213028042,4289121.594727,4.289121594727,124.172774895257,2332
